80	23-11-2020	13:04:35	44.000	0.000	1.000	998.152	1151.260	300.000	34.433	0.000	45.000	6.250	18.490	3400.000	3766.000	0.000	0.000	N/A	N/A	N/A	N/A	N/A	30.571	
80	23-11-2020	13:04:36	44.000	0.000	1.000	1014.246	1072.040	300.000	32.648	0.000	45.000	6.250	19.792	3400.000	3778.000	0.000	0.000	N/A	N/A	N/A	N/A	N/A	30.123	
80	23-11-2020	13:04:36	44.000	0.000	1.000	1023.641	1211.860	300.000	36.531	0.000	45.000	3.125	20.313	3400.000	3788.000	0.000	0.000	N/A	N/A	N/A	N/A	N/A	31.862	
80	23-11-2020	13:04:37	44.000	0.000	1.000	1039.695	1060.370	300.000	32.320	0.000	45.125	40.625	17.708	3700.000	3798.000	0.000	0.000	N/A	N/A	N/A	N/A	N/A	30.202	
80	23-11-2020	13:04:37	44.000	0.000	1.000	1055.117	1133.460	300.000	33.500	0.000	45.125	9.375	16.667	3400.000	3807.000	0.000	0.000	N/A	N/A	N/A	N/A	N/A	29.122	
80	23-11-2020	13:04:38	45.000	0.000	0.000	1076.367	1211.530	1750.000	38.152	0.000	45.250	9.375	13.281	3700.000	3828.000	2.300	8868.805	0.100	2.300	2.300	0.100	0.100	26.940	
80	23-11-2020	13:04:38	45.000	0.000	0.000	1089.770	1221.180	1000.000	38.410	0.000	54.500	12.500	12.500	3400.000	3864.000	10.400	116.164	0.100	10.400	10.400	0.100	0.100	27.711	
80	23-11-2020	13:04:39	44.000	0.000	1.000	1089.773	713.340	300.000	29.292	0.000	53.750	9.375	10.677	3400.000	3867.000	10.400	0.000	0.100	10.400	10.400	0.100	0.100	27.237	
80	23-11-2020	13:04:39	46.000	51.000	0.000	1771.750	1256.950	1750.000	41.261	0.000	53.000	12.500	14.323	3400.000	3868.000	10.400	0.000	0.100	10.400	10.400	0.100	0.100	26.109	
80	23-11-2020	13:04:40	46.000	0.000	0.000	1881.887	1269.120	1750.000	45.636	0.000	52.125	0.000	11.979	3700.000	3889.000	0.600	1561.309	0.100	9.000	10.400	0.100	0.100	27.056	
80	23-11-2020	13:04:40	49.000	0.000	0.000	1891.488	1282.360	1750.000	73.515	0.000	51.750	9.375	16.667	3400.000	3891.000	3.400	205.844	0.100	9.200	10.400	0.100	0.100	29.769	
80	23-11-2020	13:04:41	52.000	100.000	30.000	1902.918	1284.000	1750.000	110.765	0.000	51.375	12.500	13.281	3400.000	3896.000	19.800	66.839	0.100	9.900	19.800	0.100	0.100	26.516	
80	23-11-2020	13:04:41	53.000	100.000	32.000	1904.270	1284.000	1750.000	113.367	17.000	50.625	6.250	7.031	3400.000	3902.000	31.200	36.642	0.100	10.900	31.200	0.100	0.100	24.943	
80	23-11-2020	13:04:42	54.000	100.000	36.000	1904.270	1284.000	1750.000	115.464	17.000	49.875	6.250	10.156	3400.000	3905.000	36.000	28.313	0.100	11.900	36.500	0.100	0.100	22.404	
80	23-11-2020	13:04:42	54.000	100.000	78.000	1904.520	1284.000	1750.000	115.179	17.000	49.125	9.375	13.802	1550.000	3898.000	36.100	28.113	0.100	12.800	36.500	0.100	0.100	20.821	
80	23-11-2020	13:04:43	54.000	100.000	58.000	1904.520	1284.000	1750.000	116.832	17.000	48.250	12.500	10.677	1550.000	3899.000	36.500	28.376	0.100	13.600	36.500	0.100	0.100	20.129	
80	23-11-2020	13:04:43	55.000	99.000	40.000	1906.523	1284.000	1750.000	118.515	18.000	47.500	15.625	10.417	3400.000	3899.000	37.400	27.933	0.100	14.500	37.400	0.100	0.100	23.083	
80	23-11-2020	13:04:44	55.000	100.000	48.000	1906.523	1284.000	1750.000	117.183	18.000	46.750	9.375	9.115	3400.000	3900.000	38.100	26.429	0.100	15.200	38.100	0.100	0.100	23.325	
80	23-11-2020	13:04:44	55.000	100.000	57.000	1906.523	1284.000	1750.000	117.398	18.000	46.000	3.125	7.813	3400.000	3900.000	37.800	27.276	0.100	16.000	38.400	0.100	0.100	23.523	
80	23-11-2020	13:04:45	55.000	100.000	9.000	1906.523	1284.000	1750.000	118.011	18.000	45.125	12.500	9.375	3400.000	3900.000	36.600	28.142	0.100	16.600	38.400	0.100	0.100	21.252	
80	23-11-2020	13:04:45	56.000	100.000	60.000	1906.523	1284.000	1750.000	116.785	18.000	44.375	6.250	11.198	1550.000	3900.000	36.000	28.153	0.100	17.100	38.400	0.100	0.100	19.997	
80	23-11-2020	13:04:46	56.000	100.000	25.000	1906.527	1284.000	1750.000	119.070	18.000	43.625	0.000	6.250	1550.000	3900.000	36.800	27.198	0.100	17.700	38.400	0.100	0.100	21.279	
80	23-11-2020	13:04:46	57.000	100.000	62.000	1906.527	1284.000	1750.000	118.066	18.000	42.875	3.125	7.813	1550.000	3900.000	37.000	27.734	0.100	18.300	38.400	0.100	0.100	19.516	
80	23-11-2020	13:04:47	57.000	100.000	31.000	1906.527	1284.000	1750.000	118.195	18.000	42.125	9.375	9.375	1550.000	3900.000	36.400	27.763	0.100	18.800	38.400	0.100	0.100	19.395	
80	23-11-2020	13:04:47	57.000	100.000	80.000	1906.523	1284.000	1750.000	116.410	19.000	41.250	0.000	8.594	1550.000	3900.000	36.600	27.420	0.100	19.300	38.400	0.100	0.100	19.329	
80	23-11-2020	13:04:48	57.000	85.000	35.000	1906.523	1284.000	1750.000	117.808	19.000	40.500	9.375	9.375	1550.000	3900.000	36.900	27.525	0.100	19.700	38.400	0.100	0.100	19.815	
80	23-11-2020	13:04:48	58.000	100.000	33.000	1906.523	1284.000	1750.000	117.195	19.000	39.750	25.000	11.458	1550.000	3900.000	36.600	30.559	0.100	20.100	38.400	0.100	0.100	19.884	
80	23-11-2020	13:04:49	57.000	100.000	50.000	1906.523	1284.000	1750.000	117.332	19.000	39.500	12.500	11.198	1550.000	3900.000	36.100	28.500	0.100	20.500	38.400	0.100	0.100	20.444	
80	23-11-2020	13:04:49	58.000	100.000	81.000	1906.523	1284.000	1750.000	118.242	19.000	39.500	6.250	11.979	2800.000	3900.000	35.900	28.113	0.100	20.900	38.400	0.100	0.100	23.053	
80	23-11-2020	13:04:50	58.000	99.000	65.000	1906.523	1284.000	1750.000	116.820	19.000	39.500	12.500	10.156	3400.000	3900.000	36.300	27.503	0.100	21.300	38.400	0.100	0.100	26.563	
80	23-11-2020	13:04:50	58.000	100.000	33.000	1906.523	1284.000	1750.000	118.125	19.000	39.500	6.250	12.240	3400.000	3900.000	36.900	27.449	0.100	21.600	38.400	0.100	0.100	27.171	
80	23-11-2020	13:04:51	58.000	100.000	31.000	1906.523	1284.000	1750.000	118.007	19.000	40.000	9.375	12.760	3400.000	3900.000	37.600	26.802	0.100	22.000	38.400	0.100	0.100	27.769	
80	23-11-2020	13:04:51	58.000	100.000	9.000	1906.523	1284.000	1750.000	116.578	19.000	40.500	6.250	12.240	3400.000	3900.000	37.900	26.908	0.100	22.300	38.400	0.100	0.100	28.168	
80	23-11-2020	13:04:52	59.000	100.000	56.000	1906.523	1284.000	1750.000	117.167	19.000	41.000	12.500	16.667	3400.000	3900.000	37.700	26.888	0.100	22.700	38.400	0.100	0.100	28.967	
80	23-11-2020	13:04:52	59.000	100.000	66.000	1906.523	1284.000	1750.000	117.960	19.000	41.750	6.250	14.844	3400.000	3900.000	37.800	26.957	0.100	23.000	38.400	0.100	0.100	29.297	
80	23-11-2020	13:04:53	59.000	100.000	24.000	1906.523	1284.000	1750.000	118.472	19.000	42.500	9.375	14.583	3400.000	3900.000	38.300	26.190	0.100	23.300	38.400	0.100	0.100	29.131	
80	23-11-2020	13:04:53	59.000	100.000	44.000	1906.523	1284.000	1750.000	119.343	19.000	43.250	18.750	16.667	3400.000	3900.000	38.600	26.687	0.100	23.600	38.600	0.100	0.100	28.277	
80	23-11-2020	13:04:54	60.000	100.000	21.000	1906.523	1284.000	1750.000	119.058	19.000	43.750	9.375	16.667	3400.000	3900.000	37.900	27.318	0.100	23.900	38.600	0.100	0.100	28.703	
80	23-11-2020	13:04:54	60.000	99.000	57.000	1906.523	1284.000	1750.000	119.035	20.000	44.125	3.125	11.198	3400.000	3900.000	37.500	26.827	0.100	24.200	38.600	0.100	0.100	28.445	
80	23-11-2020	13:04:55	60.000	100.000	33.000	1906.523	1284.000	1750.000	119.816	20.000	44.375	15.625	13.802	3400.000	3900.000	37.600	26.970	0.100	24.400	38.600	0.100	0.100	28.386	
80	23-11-2020	13:04:55	59.000	100.000	31.000	1906.523	1284.000	1750.000	118.339	20.000	44.625	9.375	14.323	3400.000	3900.000	37.800	26.774	0.100	24.700	38.600	0.100	0.100	28.621	
80	23-11-2020	13:04:56	60.000	100.000	52.000	1906.523	1284.000	1750.000	118.753	20.000	44.625	18.750	16.406	3400.000	3900.000	37.800	29.577	0.100	24.900	38.600	0.100	0.100	27.556	
80	23-11-2020	13:04:56	60.000	100.000	74.000	1906.523	1284.000	1750.000	118.886	20.000	44.625	15.625	15.104	3400.000	3900.000	37.800	26.637	0.100	25.100	38.600	0.100	0.100	30.074	
80	23-11-2020	13:04:57	60.000	100.000	43.000	1906.523	1284.000	1750.000	119.167	20.000	44.750	9.375	13.542	3400.000	3900.000	38.000	27.700	0.100	25.400	38.600	0.100	0.100	28.671	
80	23-11-2020	13:04:57	60.000	100.000	44.000	1906.523	1284.000	1750.000	117.507	20.000	44.750	3.125	13.802	3400.000	3900.000	38.000	26.408	0.100	25.600	38.600	0.100	0.100	29.450	
80	23-11-2020	13:04:58	61.000	100.000	32.000	1906.523	1284.000	1750.000	119.898	21.000	44.750	3.125	13.281	3400.000	3900.000	38.200	27.229	0.100	25.800	38.600	0.100	0.100	29.312	
80	23-11-2020	13:04:58	61.000	100.000	32.000	1906.523	1284.000	1750.000	116.324	21.000	44.750	6.250	14.583	3400.000	3900.000	38.400	26.296	0.100	26.000	38.600	0.100	0.100	29.014	
80	23-11-2020	13:04:59	61.000	100.000	41.000	1906.523	1284.000	1750.000	116.378	21.000	44.750	18.750	13.542	3400.000	3900.000	38.500	26.790	0.100	26.200	38.600	0.100	0.100	28.951	
80	23-11-2020	13:04:59	61.000	100.000	31.000	1906.523	1284.000	1750.000	116.496	21.000	44.750	9.375	14.063	3400.000	3900.000	38.600	26.258	0.100	26.400	38.600	0.100	0.100	28.917	
80	23-11-2020	13:05:00	61.000	100.000	63.000	1906.523	1284.000	1750.000	118.195	21.000	44.750	15.625	14.844	3400.000	3900.000	39.300	25.503	0.100	26.600	39.300	0.100	0.100	29.208	
80	23-11-2020	13:05:00	61.000	100.000	52.000	1906.531	1284.000	1750.000	121.230	21.000	44.750	9.375	14.063	3400.000	3900.000	45.900	41.094	0.100	27.000	45.900	0.100	0.100	28.227	
80	23-11-2020	13:05:01	62.000	100.000	44.000	1906.531	1284.000	1750.000	122.218	21.000	44.750	12.500	13.542	3400.000	3900.000	53.900	18.091	0.100	27.500	53.900	0.100	0.100	28.711	
80	23-11-2020	13:05:01	62.000	100.000	37.000	1906.531	1284.000	1750.000	121.222	21.000	44.875	15.625	15.104	3400.000	3900.000	55.800	18.420	0.100	27.900	56.800	0.100	0.100	28.367	
80	23-11-2020	13:05:02	62.000	100.000	37.000	1906.531	1284.000	1750.000	118.292	21.000	45.000	6.250	15.885	3400.000	3900.000	55.300	18.284	0.100	28.300	56.800	0.100	0.100	28.256	
80	23-11-2020	13:05:02	62.000	100.000	10.000	1906.531	1284.000	1750.000	120.574	21.000	45.250	3.125	12.240	3400.000	3900.000	55.200	18.389	0.100	28.700	56.800	0.100	0.100	28.178	
80	23-11-2020	13:05:03	62.000	100.000	63.000	1906.531	1284.000	1750.000	121.859	21.000	45.375	12.500	15.365	3400.000	3900.000	54.700	19.915	0.100	29.100	56.800	0.100	0.100	29.309	
80	23-11-2020	13:05:03	62.000	100.000	17.000	1906.531	1284.000	1750.000	119.812	21.000	45.375	6.250	14.583	3400.000	3900.000	53.800	22.492	0.100	29.400	56.800	0.100	0.100	28.748	
80	23-11-2020	13:05:04	62.000	93.000	28.000	1906.531	1284.000	1750.000	120.433	21.000	45.375	12.500	16.406	3400.000	3900.000	53.200	19.528	0.100	29.800	56.800	0.100	0.100	28.908	
80	23-11-2020	13:05:04	62.000	100.000	70.000	1906.531	1284.000	1750.000	122.601	21.000	45.375	12.500	15.625	3400.000	3900.000	52.800	19.599	0.100	30.100	56.800	0.100	0.100	29.221	
80	23-11-2020	13:05:05	63.000	100.000	22.000	1906.531	1284.000	1750.000	120.863	22.000	45.375	9.375	12.760	3400.000	3900.000	52.400	20.847	0.100	30.400	56.800	0.100	0.100	28.802	
80	23-11-2020	13:05:05	63.000	100.000	72.000	1906.531	1284.000	1750.000	120.742	22.000	45.375	6.250	13.542	3400.000	3900.000	52.000	19.732	0.100	30.700	56.800	0.100	0.100	28.337	
80	23-11-2020	13:05:06	63.000	86.000	51.000	1906.531	1284.000	1750.000	118.089	22.000	45.375	9.375	15.625	3400.000	3900.000	59.600	20.964	0.100	31.200	59.600	0.100	0.100	29.094	
80	23-11-2020	13:05:06	63.000	85.000	34.000	1906.531	1284.000	1750.000	118.203	22.000	45.375	21.875	20.052	3400.000	3900.000	73.700	15.037	0.100	31.800	73.700	0.100	0.100	29.130	
80	23-11-2020	13:05:07	63.000	88.000	49.000	1906.531	1284.000	1750.000	117.699	23.000	45.375	6.250	14.844	3400.000	3900.000	81.000	12.362	0.100	32.500	81.000	0.100	0.100	29.406	
80	23-11-2020	13:05:07	63.000	99.000	37.000	1906.531	1284.000	1750.000	117.410	23.000	45.375	12.500	16.146	3400.000	3900.000	82.200	12.287	0.100	33.100	82.200	0.100	0.100	29.879	
80	23-11-2020	13:05:08	63.000	99.000	41.000	1906.531	1284.000	1750.000	117.820	23.000	45.375	21.875	17.188	3400.000	3900.000	82.300	12.274	0.100	33.800	82.300	0.100	0.100	29.634	
80	23-11-2020	13:05:08	63.000	100.000	23.000	1906.531	1284.000	1750.000	118.097	23.000	45.375	9.375	13.021	3400.000	3900.000	82.700	12.226	0.100	34.400	82.700	0.100	0.100	28.905	
80	23-11-2020	13:05:09	63.000	100.000	50.000	1906.531	1284.000	1750.000	117.894	23.000	45.375	6.250	17.969	3400.000	3900.000	83.300	12.206	0.100	35.000	83.300	0.100	0.100	29.301	
80	23-11-2020	13:05:09	63.000	100.000	25.000	1906.531	1284.000	1750.000	118.328	23.000	45.375	9.375	15.885	3400.000	3900.000	83.900	12.081	0.100	35.600	83.900	0.100	0.100	29.410	
80	23-11-2020	13:05:10	63.000	99.000	36.000	1906.531	1284.000	1750.000	118.117	24.000	45.375	18.750	21.615	3400.000	3900.000	84.400	13.219	0.100	36.200	84.400	0.100	0.100	28.746	
80	23-11-2020	13:05:10	63.000	100.000	32.000	1906.531	1284.000	1750.000	118.781	24.000	45.375	31.250	19.010	3400.000	3899.000	85.000	11.882	0.100	36.800	85.000	0.100	0.100	28.312	
80	23-11-2020	13:05:11	63.000	98.000	59.000	1906.531	1284.000	1750.000	117.675	24.000	45.375	12.500	16.927	3400.000	3899.000	84.800	13.448	0.100	37.300	85.100	0.100	0.100	29.751	
80	23-11-2020	13:05:11	64.000	100.000	64.000	1906.531	1284.000	1750.000	120.355	24.000	45.375	21.875	16.927	3400.000	3899.000	78.700	33.562	0.100	37.800	85.100	0.100	0.100	29.563	
80	23-11-2020	13:05:12	64.000	100.000	59.000	1906.531	1284.000	1750.000	119.855	24.000	45.375	15.625	17.969	3400.000	3899.000	58.400	23.898	0.100	37.800	85.100	0.100	0.100	29.032	
80	23-11-2020	13:05:12	64.000	100.000	31.000	1906.531	1284.000	1750.000	121.855	24.000	45.250	12.500	16.667	3400.000	3899.000	42.700	23.667	0.100	37.900	85.100	0.100	0.100	28.165	
80	23-11-2020	13:05:13	64.000	100.000	32.000	1906.531	1284.000	1750.000	120.984	24.000	45.250	6.250	13.021	3400.000	3899.000	42.300	24.378	0.100	37.900	85.100	0.100	0.100	28.695	
80	23-11-2020	13:05:13	64.000	99.000	58.000	1906.531	1284.000	1750.000	119.816	24.000	45.250	6.250	13.802	3400.000	3899.000	41.600	24.598	0.100	38.000	85.100	0.100	0.100	29.720	
80	23-11-2020	13:05:14	64.000	100.000	27.000	1906.531	1284.000	1750.000	119.640	24.000	45.375	9.375	16.146	3400.000	3899.000	41.200	25.256	0.100	38.000	85.100	0.100	0.100	29.986	
80	23-11-2020	13:05:14	64.000	100.000	36.000	1978.672	1284.000	1750.000	119.277	24.000	45.500	12.500	13.542	3400.000	3899.000	40.700	27.912	0.100	38.000	85.100	0.100	0.100	28.661	
80	23-11-2020	13:05:15	64.000	100.000	30.000	1978.672	1284.000	1750.000	117.589	25.000	45.500	18.750	14.583	3400.000	3899.000	40.300	25.125	0.100	38.000	85.100	0.100	0.100	30.124	
80	23-11-2020	13:05:15	65.000	99.000	66.000	1978.672	1284.000	1750.000	117.820	25.000	45.500	15.625	16.667	3400.000	3899.000	40.100	25.389	0.100	38.100	85.100	0.100	0.100	29.659	
80	23-11-2020	13:05:16	65.000	100.000	26.000	1978.672	1284.000	1750.000	119.679	25.000	45.500	3.125	14.323	3400.000	3899.000	40.200	25.350	0.100	38.100	85.100	0.100	0.100	29.203	
80	23-11-2020	13:05:16	65.000	100.000	26.000	1978.672	1284.000	1750.000	119.476	25.000	45.750	3.125	13.021	3400.000	3899.000	40.500	24.962	0.100	38.100	85.100	0.100	0.100	28.746	
80	23-11-2020	13:05:17	65.000	100.000	36.000	1978.672	1284.000	1750.000	118.699	26.000	45.750	9.375	15.885	3400.000	3899.000	40.200	26.690	0.100	38.100	85.100	0.100	0.100	28.151	
80	23-11-2020	13:05:17	65.000	100.000	10.000	1993.699	1284.000	1750.000	118.093	26.000	55.875	9.375	15.104	3400.000	3899.000	40.300	63.177	0.100	38.100	85.100	0.100	0.100	29.977	
80	23-11-2020	13:05:18	65.000	100.000	38.000	1993.699	1284.000	1750.000	120.679	26.000	55.125	6.250	11.719	3400.000	3899.000	44.800	20.837	0.100	38.300	85.100	0.100	0.100	28.167	
80	23-11-2020	13:05:18	65.000	100.000	46.000	1993.699	1284.000	1750.000	119.875	26.000	54.250	6.250	14.063	3400.000	3899.000	49.200	20.353	0.100	38.400	85.100	0.100	0.100	30.011	
80	23-11-2020	13:05:19	65.000	90.000	32.000	1993.699	1284.000	1750.000	118.105	27.000	53.500	6.250	13.542	3400.000	3899.000	49.600	20.783	0.100	38.500	85.100	0.100	0.100	29.323	
80	23-11-2020	13:05:19	65.000	100.000	40.000	1993.699	1284.000	1750.000	118.968	27.000	52.750	3.125	14.063	3400.000	3899.000	48.600	21.368	0.100	38.600	85.100	0.100	0.100	28.946	
80	23-11-2020	13:05:20	65.000	100.000	59.000	1993.699	1284.000	1750.000	118.445	27.000	52.000	15.625	15.625	3400.000	3899.000	47.700	21.687	0.100	38.700	85.100	0.100	0.100	29.900	
80	23-11-2020	13:05:20	65.000	99.000	28.000	1993.699	1284.000	1750.000	119.671	27.000	51.125	9.375	13.281	3400.000	3899.000	48.100	20.832	0.100	38.800	85.100	0.100	0.100	28.716	
80	23-11-2020	13:05:21	65.000	100.000	37.000	1993.699	1284.000	1750.000	117.914	27.000	50.375	15.625	19.010	3400.000	3899.000	48.500	22.679	0.100	38.900	85.100	0.100	0.100	28.201	
80	23-11-2020	13:05:21	65.000	100.000	9.000	1993.699	1284.000	1750.000	117.796	27.000	50.000	6.250	14.323	3400.000	3899.000	48.400	20.864	0.100	38.900	85.100	0.100	0.100	29.145	
80	23-11-2020	13:05:22	65.000	100.000	32.000	1993.699	1284.000	1750.000	120.531	27.000	49.375	3.125	11.719	3400.000	3899.000	49.200	21.919	0.100	39.000	85.100	0.100	0.100	28.528	
80	23-11-2020	13:05:22	66.000	89.000	59.000	1993.699	1284.000	1750.000	119.453	27.000	49.250	0.000	14.323	3400.000	3899.000	50.400	19.726	0.100	39.200	85.100	0.100	0.100	30.411	
80	23-11-2020	13:05:23	66.000	100.000	40.000	1993.699	1284.000	1750.000	120.332	28.000	49.125	9.375	15.104	3400.000	3899.000	50.800	20.422	0.100	39.300	85.100	0.100	0.100	28.436	
80	23-11-2020	13:05:23	66.000	100.000	19.000	1993.699	1284.000	1750.000	118.890	28.000	49.000	12.500	12.760	3400.000	3899.000	50.200	25.795	0.100	39.400	85.100	0.100	0.100	30.449	
80	23-11-2020	13:05:24	66.000	100.000	44.000	1993.699	1284.000	1750.000	121.957	28.000	49.000	9.375	11.458	3400.000	3899.000	50.000	20.203	0.100	39.500	85.100	0.100	0.100	28.565	
80	23-11-2020	13:05:24	66.000	100.000	29.000	1993.699	1284.000	1750.000	119.839	28.000	49.000	6.250	12.500	3400.000	3899.000	49.600	20.669	0.100	39.500	85.100	0.100	0.100	30.159	
80	23-11-2020	13:05:25	66.000	100.000	62.000	1993.699	1284.000	1750.000	121.992	29.000	49.000	0.000	11.198	3400.000	3899.000	48.600	21.372	0.100	39.600	85.100	0.100	0.100	29.303	
80	23-11-2020	13:05:25	66.000	100.000	75.000	1993.699	1284.000	1750.000	120.597	29.000	49.000	3.125	11.719	3400.000	3899.000	47.800	21.431	0.100	39.700	85.100	0.100	0.100	28.813	
80	23-11-2020	13:05:26	66.000	100.000	37.000	1993.699	1284.000	1750.000	122.449	29.000	49.000	0.000	13.281	3400.000	3899.000	48.200	21.389	0.100	39.800	85.100	0.100	0.100	28.564	
80	23-11-2020	13:05:26	66.000	100.000	36.000	1993.699	1284.000	1750.000	121.406	29.000	49.000	6.250	10.156	3400.000	3899.000	48.500	21.148	0.100	39.800	85.100	0.100	0.100	27.657	
